planner,H,timestep,premature
cem,7,71,1
cem,7,72,1
cem,7,73,1
cem,7,74,1
cem,7,75,1
cem,7,76,1
cem,7,77,1
cem,7,78,1
cem,7,79,1
cem,7,80,1
cem,7,81,1
cem,7,82,1
cem,7,83,1
cem,7,84,1
cem,7,85,1
cem,7,86,1
cem,7,87,1
cem,7,88,1
cem,7,89,1
cem,7,90,1
cem,7,91,1
cem,7,92,1
cem,7,93,1
cem,7,94,1
cem,7,95,1
cem,7,96,1
cem,7,97,1
cem,7,98,1
cem,7,99,1
cem,7,100,1
cem,7,101,1
cem,7,102,1
cem,7,103,1
cem,7,104,1
cem,7,105,1
cem,7,106,1
cem,7,107,1
cem,7,108,1
cem,7,109,1
cem,7,110,1
cem,7,111,1
cem,7,112,1
cem,7,113,1
cem,7,114,1
cem,7,115,1
cem,7,116,1
cem,7,117,1
cem,7,118,1
cem,7,119,1
cem,7,120,1
cem,7,121,1
cem,7,122,1
cem,7,123,1
cem,7,124,1
cem,7,125,1
cem,7,126,1
cem,7,127,1
cem,7,128,1
cem,7,129,1
cem,7,130,1
cem,7,131,1
cem,7,132,1
cem,7,133,1
cem,7,134,1
cem,7,135,1
cem,7,136,1
cem,7,137,1
cem,7,138,1
cem,7,139,1
cem,7,140,1
cem,7,141,1
cem,7,142,1
cem,7,143,1
cem,7,144,1
cem,7,145,1
cem,7,146,1
cem,7,147,1
cem,7,148,1
cem,7,149,1
cem,7,150,1
cem,7,151,1
cem,7,152,1
cem,7,153,1
cem,7,154,1
cem,7,155,1
cem,7,156,1
cem,7,157,1
cem,7,158,1
cem,7,159,1
cem,7,160,1
cem,7,161,1
cem,7,162,1
cem,7,163,1
cem,7,164,1
cem,7,165,1
cem,7,166,1
cem,7,167,1
cem,7,168,1
cem,7,169,1
cem,7,170,1
cem,7,171,1
cem,7,172,1
cem,7,173,1
cem,7,174,1
cem,7,175,1
cem,7,176,1
cem,7,177,1
cem,7,178,1
cem,7,179,1
cem,7,180,1
cem,7,181,1
cem,7,182,1
cem,7,183,1
cem,7,184,1
cem,7,185,1
cem,7,186,1
cem,7,187,1
cem,7,188,1
cem,7,189,1
cem,7,190,1
cem,7,191,1
cem,7,192,1
cem,7,193,1
cem,7,194,1
cem,7,195,1
cem,7,196,1
cem,7,197,1
cem,7,198,1
cem,7,199,1
igo-cs,7,0,0
igo-cs,7,1,0
igo-cs,7,2,0
igo-cs,7,3,0
igo-cs,7,4,0
igo-cs,7,5,0
igo-cs,7,6,0
igo-cs,7,7,0
igo-cs,7,8,0
igo-cs,7,9,0
igo-cs,7,10,0
igo-cs,7,11,0
igo-cs,7,12,0
igo-cs,7,13,0
igo-cs,7,14,0
igo-cs,7,15,0
igo-cs,7,16,0
igo-cs,7,17,0
igo-cs,7,18,0
igo-cs,7,19,0
igo-cs,7,20,0
igo-cs,7,21,0
igo-cs,7,22,0
igo-cs,7,23,0
igo-cs,7,24,0
igo-cs,7,25,0
igo-cs,7,26,0
igo-cs,7,27,0
igo-cs,7,28,0
igo-cs,7,29,0
igo-cs,7,30,0
igo-cs,7,31,0
igo-cs,7,32,0
igo-cs,7,33,0
igo-cs,7,34,0
igo-cs,7,35,0
igo-cs,7,36,0
igo-cs,7,37,0
igo-cs,7,38,0
igo-cs,7,39,0
igo-cs,7,40,0
igo-cs,7,41,0
igo-cs,7,42,0
igo-cs,7,43,0
igo-cs,7,44,0
igo-cs,7,45,0
igo-cs,7,46,0
igo-cs,7,47,0
igo-cs,7,48,0
igo-cs,7,49,0
igo-cs,7,50,0
igo-cs,7,51,0
igo-cs,7,52,0
igo-cs,7,53,0
igo-cs,7,54,0
igo-cs,7,55,0
igo-cs,7,56,0
igo-cs,7,57,0
igo-cs,7,58,0
igo-cs,7,59,0
igo-cs,7,60,0
igo-cs,7,61,0
igo-cs,7,62,0
igo-cs,7,63,0
igo-cs,7,64,0
igo-cs,7,65,0
igo-cs,7,66,0
igo-cs,7,67,0
igo-cs,7,68,0
igo-cs,7,69,0
igo-cs,7,70,0
igo-cs,7,71,0
igo-cs,7,72,0
igo-cs,7,73,0
igo-cs,7,74,0
igo-cs,7,75,0
igo-cs,7,76,0
igo-cs,7,77,0
igo-cs,7,78,0
igo-cs,7,79,0
igo-cs,7,80,0
igo-cs,7,81,0
igo-cs,7,82,0
igo-cs,7,83,0
igo-cs,7,84,0
igo-cs,7,85,0
igo-cs,7,86,0
igo-cs,7,87,0
igo-cs,7,88,0
igo-cs,7,89,0
igo-cs,7,90,0
igo-cs,7,91,0
igo-cs,7,92,0
igo-cs,7,93,0
igo-cs,7,94,0
igo-cs,7,95,0
igo-cs,7,96,0
igo-cs,7,97,0
igo-cs,7,98,0
igo-cs,7,99,0
igo-cs,7,100,0
igo-cs,7,101,0
igo-cs,7,102,0
igo-cs,7,103,0
igo-cs,7,104,0
igo-cs,7,105,0
igo-cs,7,106,0
igo-cs,7,107,0
igo-cs,7,108,0
igo-cs,7,109,0
igo-cs,7,110,0
igo-cs,7,111,0
igo-cs,7,112,0
igo-cs,7,113,0
igo-cs,7,114,0
igo-cs,7,115,0
igo-cs,7,116,0
igo-cs,7,117,0
igo-cs,7,118,0
igo-cs,7,119,0
igo-cs,7,120,0
igo-cs,7,121,0
igo-cs,7,122,0
igo-cs,7,123,0
igo-cs,7,124,0
igo-cs,7,125,0
igo-cs,7,126,0
igo-cs,7,127,0
igo-cs,7,128,0
igo-cs,7,129,0
igo-cs,7,130,0
igo-cs,7,131,0
igo-cs,7,132,0
igo-cs,7,133,0
igo-cs,7,134,0
igo-cs,7,135,0
igo-cs,7,136,0
igo-cs,7,137,0
igo-cs,7,138,0
igo-cs,7,139,0
igo-cs,7,140,0
igo-cs,7,141,0
igo-cs,7,142,0
igo-cs,7,143,0
igo-cs,7,144,0
igo-cs,7,145,0
igo-cs,7,146,0
igo-cs,7,147,0
igo-cs,7,148,0
igo-cs,7,149,0
igo-cs,7,150,0
igo-cs,7,151,0
igo-cs,7,152,0
igo-cs,7,153,0
igo-cs,7,154,0
igo-cs,7,155,0
igo-cs,7,156,0
igo-cs,7,157,0
igo-cs,7,158,0
igo-cs,7,159,0
igo-cs,7,160,0
igo-cs,7,161,0
igo-cs,7,162,0
igo-cs,7,163,0
igo-cs,7,164,0
igo-cs,7,165,0
igo-cs,7,166,0
igo-cs,7,167,0
igo-cs,7,168,0
igo-cs,7,169,0
igo-cs,7,170,0
igo-cs,7,171,0
igo-cs,7,172,0
igo-cs,7,173,0
igo-cs,7,174,0
igo-cs,7,175,0
igo-cs,7,176,0
igo-cs,7,177,0
igo-cs,7,178,0
igo-cs,7,179,0
igo-cs,7,180,0
igo-cs,7,181,0
igo-cs,7,182,0
igo-cs,7,183,0
igo-cs,7,184,0
igo-cs,7,185,0
igo-cs,7,186,0
igo-cs,7,187,0
igo-cs,7,188,0
igo-cs,7,189,0
igo-cs,7,190,0
igo-cs,7,191,0
igo-cs,7,192,0
igo-cs,7,193,0
igo-cs,7,194,0
igo-cs,7,195,0
igo-cs,7,196,0
igo-cs,7,197,0
igo-cs,7,198,0
igo-cs,7,199,0
igo-sacp,7,0,0
igo-sacp,7,1,0
igo-sacp,7,2,0
igo-sacp,7,3,0
igo-sacp,7,4,0
igo-sacp,7,5,0
igo-sacp,7,6,0
igo-sacp,7,7,0
igo-sacp,7,8,0
igo-sacp,7,9,0
igo-sacp,7,10,0
igo-sacp,7,11,0
igo-sacp,7,12,0
igo-sacp,7,13,0
igo-sacp,7,14,0
igo-sacp,7,15,0
igo-sacp,7,16,0
igo-sacp,7,17,0
igo-sacp,7,18,0
igo-sacp,7,19,0
igo-sacp,7,20,0
igo-sacp,7,21,0
igo-sacp,7,22,0
igo-sacp,7,23,0
igo-sacp,7,24,0
igo-sacp,7,25,0
igo-sacp,7,26,0
igo-sacp,7,27,0
igo-sacp,7,28,0
igo-sacp,7,29,0
igo-sacp,7,30,0
igo-sacp,7,31,0
igo-sacp,7,32,0
igo-sacp,7,33,0
igo-sacp,7,34,0
igo-sacp,7,35,0
igo-sacp,7,36,0
igo-sacp,7,37,0
igo-sacp,7,38,0
igo-sacp,7,39,0
igo-sacp,7,40,0
igo-sacp,7,41,0
igo-sacp,7,42,0
igo-sacp,7,43,0
igo-sacp,7,44,0
igo-sacp,7,45,0
igo-sacp,7,46,0
igo-sacp,7,47,0
igo-sacp,7,48,0
igo-sacp,7,49,0
igo-sacp,7,50,0
igo-sacp,7,51,0
igo-sacp,7,52,0
igo-sacp,7,53,0
igo-sacp,7,54,0
igo-sacp,7,55,0
igo-sacp,7,56,0
igo-sacp,7,57,0
igo-sacp,7,58,0
igo-sacp,7,59,0
igo-sacp,7,60,0
igo-sacp,7,61,0
igo-sacp,7,62,0
igo-sacp,7,63,0
igo-sacp,7,64,0
igo-sacp,7,65,0
igo-sacp,7,66,0
igo-sacp,7,67,0
igo-sacp,7,68,0
igo-sacp,7,69,0
igo-sacp,7,70,0
igo-sacp,7,71,0
igo-sacp,7,72,0
igo-sacp,7,73,0
igo-sacp,7,74,0
igo-sacp,7,75,0
igo-sacp,7,76,0
igo-sacp,7,77,0
igo-sacp,7,78,0
igo-sacp,7,79,0
igo-sacp,7,80,0
igo-sacp,7,81,0
igo-sacp,7,82,0
igo-sacp,7,83,0
igo-sacp,7,84,0
igo-sacp,7,85,0
igo-sacp,7,86,0
igo-sacp,7,87,0
igo-sacp,7,88,0
igo-sacp,7,89,0
igo-sacp,7,90,0
igo-sacp,7,91,0
igo-sacp,7,92,0
igo-sacp,7,93,0
igo-sacp,7,94,0
igo-sacp,7,95,0
igo-sacp,7,96,0
igo-sacp,7,97,0
igo-sacp,7,98,0
igo-sacp,7,99,0
igo-sacp,7,100,0
igo-sacp,7,101,0
igo-sacp,7,102,0
igo-sacp,7,103,0
igo-sacp,7,104,0
igo-sacp,7,105,0
igo-sacp,7,106,0
igo-sacp,7,107,0
igo-sacp,7,108,0
igo-sacp,7,109,0
igo-sacp,7,110,0
igo-sacp,7,111,0
igo-sacp,7,112,0
igo-sacp,7,113,0
igo-sacp,7,114,0
igo-sacp,7,115,0
igo-sacp,7,116,0
igo-sacp,7,117,0
igo-sacp,7,118,0
igo-sacp,7,119,0
igo-sacp,7,120,0
igo-sacp,7,121,0
igo-sacp,7,122,0
igo-sacp,7,123,0
igo-sacp,7,124,0
igo-sacp,7,125,0
igo-sacp,7,126,0
igo-sacp,7,127,0
igo-sacp,7,128,0
igo-sacp,7,129,0
igo-sacp,7,130,0
igo-sacp,7,131,0
igo-sacp,7,132,0
igo-sacp,7,133,0
igo-sacp,7,134,0
igo-sacp,7,135,0
igo-sacp,7,136,0
igo-sacp,7,137,0
igo-sacp,7,138,0
igo-sacp,7,139,0
igo-sacp,7,140,0
igo-sacp,7,141,0
igo-sacp,7,142,0
igo-sacp,7,143,0
igo-sacp,7,144,0
igo-sacp,7,145,0
igo-sacp,7,146,0
igo-sacp,7,147,0
igo-sacp,7,148,0
igo-sacp,7,149,0
igo-sacp,7,150,0
igo-sacp,7,151,0
igo-sacp,7,152,0
igo-sacp,7,153,0
igo-sacp,7,154,0
igo-sacp,7,155,0
igo-sacp,7,156,0
igo-sacp,7,157,0
igo-sacp,7,158,0
igo-sacp,7,159,0
igo-sacp,7,160,0
igo-sacp,7,161,0
igo-sacp,7,162,0
igo-sacp,7,163,0
igo-sacp,7,164,0
igo-sacp,7,165,0
igo-sacp,7,166,0
igo-sacp,7,167,0
igo-sacp,7,168,0
igo-sacp,7,169,0
igo-sacp,7,170,0
igo-sacp,7,171,0
igo-sacp,7,172,0
igo-sacp,7,173,0
igo-sacp,7,174,0
igo-sacp,7,175,0
igo-sacp,7,176,0
igo-sacp,7,177,0
igo-sacp,7,178,0
igo-sacp,7,179,0
igo-sacp,7,180,0
igo-sacp,7,181,0
igo-sacp,7,182,0
igo-sacp,7,183,0
igo-sacp,7,184,0
igo-sacp,7,185,0
igo-sacp,7,186,0
igo-sacp,7,187,0
igo-sacp,7,188,0
igo-sacp,7,189,0
igo-sacp,7,190,0
igo-sacp,7,191,0
igo-sacp,7,192,0
igo-sacp,7,193,0
igo-sacp,7,194,0
igo-sacp,7,195,0
igo-sacp,7,196,0
igo-sacp,7,197,0
igo-sacp,7,198,0
igo-sacp,7,199,0
igo,8,0,0
igo,8,1,0
igo,8,2,0
igo,8,3,0
igo,8,4,0
igo,8,5,0
igo,8,6,0
igo,8,7,0
igo,8,8,0
igo,8,9,0
igo,8,10,0
igo,8,11,0
igo,8,12,0
igo,8,13,0
igo,8,14,0
igo,8,15,0
igo,8,16,0
igo,8,17,0
igo,8,18,0
igo,8,19,0
igo,8,20,0
igo,8,21,0
igo,8,22,0
igo,8,23,0
igo,8,24,0
igo,8,25,0
igo,8,26,0
igo,8,27,0
igo,8,28,0
igo,8,29,0
igo,8,30,0
igo,8,31,0
igo,8,32,0
igo,8,33,0
igo,8,34,0
igo,8,35,0
igo,8,36,0
igo,8,37,0
igo,8,38,0
igo,8,39,0
igo,8,40,0
igo,8,41,0
igo,8,42,0
igo,8,43,0
igo,8,44,0
igo,8,45,0
igo,8,46,0
igo,8,47,0
igo,8,48,0
igo,8,49,0
igo,8,50,0
igo,8,51,0
igo,8,52,0
igo,8,53,0
igo,8,54,0
igo,8,55,0
igo,8,56,0
igo,8,57,0
igo,8,58,0
igo,8,59,0
igo,8,60,0
igo,8,61,0
igo,8,62,0
igo,8,63,0
igo,8,64,0
igo,8,65,0
igo,8,66,0
igo,8,67,0
igo,8,68,0
igo,8,69,0
igo,8,70,0
igo,8,71,0
igo,8,72,0
igo,8,73,0
igo,8,74,0
igo,8,75,0
igo,8,76,0
igo,8,77,0
igo,8,78,0
igo,8,79,0
igo,8,80,0
igo,8,81,0
igo,8,82,0
igo,8,83,0
igo,8,84,0
igo,8,85,0
igo,8,86,0
igo,8,87,0
igo,8,88,0
igo,8,89,0
igo,8,90,0
igo,8,91,0
igo,8,92,0
igo,8,93,0
igo,8,94,0
igo,8,95,0
igo,8,96,0
igo,8,97,0
igo,8,98,0
igo,8,99,0
igo,8,100,0
igo,8,101,0
igo,8,102,0
igo,8,103,0
igo,8,104,0
igo,8,105,0
igo,8,106,0
igo,8,107,0
igo,8,108,0
igo,8,109,0
igo,8,110,0
igo,8,111,0
igo,8,112,0
igo,8,113,0
igo,8,114,0
igo,8,115,0
igo,8,116,0
igo,8,117,0
igo,8,118,0
igo,8,119,0
igo,8,120,0
igo,8,121,0
igo,8,122,0
igo,8,123,0
igo,8,124,0
igo,8,125,0
igo,8,126,0
igo,8,127,0
igo,8,128,0
igo,8,129,0
igo,8,130,0
igo,8,131,0
igo,8,132,0
igo,8,133,0
igo,8,134,0
igo,8,135,0
igo,8,136,0
igo,8,137,0
igo,8,138,0
igo,8,139,0
igo,8,140,0
igo,8,141,0
igo,8,142,0
igo,8,143,0
igo,8,144,0
igo,8,145,0
igo,8,146,0
igo,8,147,0
igo,8,148,0
igo,8,149,0
igo,8,150,0
igo,8,151,0
igo,8,152,0
igo,8,153,0
igo,8,154,0
igo,8,155,0
igo,8,156,0
igo,8,157,0
igo,8,158,0
igo,8,159,0
igo,8,160,0
igo,8,161,0
igo,8,162,0
igo,8,163,0
igo,8,164,0
igo,8,165,0
igo,8,166,0
igo,8,167,0
igo,8,168,0
igo,8,169,0
igo,8,170,0
igo,8,171,0
igo,8,172,0
igo,8,173,0
igo,8,174,0
igo,8,175,0
igo,8,176,0
igo,8,177,0
igo,8,178,0
igo,8,179,0
igo,8,180,0
igo,8,181,0
igo,8,182,0
igo,8,183,0
igo,8,184,0
igo,8,185,0
igo,8,186,0
igo,8,187,0
igo,8,188,0
igo,8,189,0
igo,8,190,0
igo,8,191,0
igo,8,192,0
igo,8,193,0
igo,8,194,0
igo,8,195,0
igo,8,196,0
igo,8,197,0
igo,8,198,0
igo,8,199,0
cem,8,0,1
cem,8,1,1
cem,8,2,1
cem,8,3,1
cem,8,4,1
cem,8,5,1
cem,8,6,1
cem,8,7,1
cem,8,8,1
cem,8,9,1
cem,8,10,1
cem,8,11,1
cem,8,12,1
cem,8,13,1
cem,8,14,1
cem,8,15,1
cem,8,16,1
cem,8,17,1
cem,8,18,1
cem,8,19,1
cem,8,20,1
cem,8,21,1
cem,8,22,1
cem,8,23,1
cem,8,24,1
cem,8,25,1
cem,8,26,1
cem,8,27,1
cem,8,28,1
cem,8,29,1
cem,8,30,1
cem,8,31,1
cem,8,32,1
cem,8,33,1
cem,8,34,1
cem,8,35,1
cem,8,36,1
cem,8,37,1
cem,8,38,1
cem,8,39,1
cem,8,40,1
cem,8,41,1
cem,8,42,1
cem,8,43,1
cem,8,44,1
cem,8,45,1
cem,8,46,1
cem,8,47,1
cem,8,48,1
cem,8,49,1
cem,8,50,1
cem,8,51,1
cem,8,52,1
cem,8,53,1
cem,8,54,1
cem,8,55,1
cem,8,56,1
cem,8,57,1
cem,8,58,1
cem,8,59,1
cem,8,60,1
cem,8,61,1
cem,8,62,1
cem,8,63,1
cem,8,64,1
cem,8,65,1
cem,8,66,1
cem,8,67,1
cem,8,68,1
cem,8,69,1
cem,8,70,1
cem,8,71,1
cem,8,72,1
cem,8,73,1
cem,8,74,1
cem,8,75,1
cem,8,76,1
cem,8,77,1
cem,8,78,1
cem,8,79,1
cem,8,80,1
cem,8,81,1
cem,8,82,1
cem,8,83,1
cem,8,84,1
cem,8,85,1
cem,8,86,1
cem,8,87,1
cem,8,88,1
cem,8,89,1
cem,8,90,1
cem,8,91,1
cem,8,92,1
cem,8,93,1
cem,8,94,1
cem,8,95,1
cem,8,96,1
cem,8,97,1
cem,8,98,1
cem,8,99,1
cem,8,100,1
cem,8,101,1
cem,8,102,1
cem,8,103,1
cem,8,104,1
cem,8,105,1
cem,8,106,1
cem,8,107,1
cem,8,108,1
cem,8,109,1
cem,8,110,1
cem,8,111,1
cem,8,112,1
cem,8,113,1
cem,8,114,1
cem,8,115,1
cem,8,116,1
cem,8,117,1
cem,8,118,1
cem,8,119,1
cem,8,120,1
cem,8,121,1
cem,8,122,1
cem,8,123,1
cem,8,124,1
cem,8,125,1
cem,8,126,1
cem,8,127,1
cem,8,128,1
cem,8,129,1
cem,8,130,1
cem,8,131,1
cem,8,132,1
cem,8,133,1
cem,8,134,1
cem,8,135,1
cem,8,136,1
cem,8,137,1
cem,8,138,1
cem,8,139,1
cem,8,140,1
cem,8,141,1
cem,8,142,1
cem,8,143,1
cem,8,144,1
cem,8,145,1
cem,8,146,1
cem,8,147,1
cem,8,148,1
cem,8,149,1
cem,8,150,1
cem,8,151,1
cem,8,152,1
cem,8,153,1
cem,8,154,1
cem,8,155,1
cem,8,156,1
cem,8,157,1
cem,8,158,1
cem,8,159,1
cem,8,160,1
cem,8,161,1
cem,8,162,1
cem,8,163,1
cem,8,164,1
cem,8,165,1
cem,8,166,1
cem,8,167,1
cem,8,168,1
cem,8,169,1
cem,8,170,1
cem,8,171,1
cem,8,172,1
cem,8,173,1
cem,8,174,1
cem,8,175,1
cem,8,176,1
cem,8,177,1
cem,8,178,1
cem,8,179,1
cem,8,180,1
cem,8,181,1
cem,8,182,1
cem,8,183,1
cem,8,184,1
cem,8,185,1
cem,8,186,1
cem,8,187,1
cem,8,188,1
cem,8,189,1
cem,8,190,1
cem,8,191,1
cem,8,192,1
cem,8,193,1
cem,8,194,1
cem,8,195,1
cem,8,196,1
cem,8,197,1
cem,8,198,1
cem,8,199,1
igo-cs,8,0,0
igo-cs,8,1,0
igo-cs,8,2,0
igo-cs,8,3,0
igo-cs,8,4,0
igo-cs,8,5,0
igo-cs,8,6,0
igo-cs,8,7,0
igo-cs,8,8,0
igo-cs,8,9,0
igo-cs,8,10,0
igo-cs,8,11,0
igo-cs,8,12,0
igo-cs,8,13,0
igo-cs,8,14,0
igo-cs,8,15,0
igo-cs,8,16,0
igo-cs,8,17,0
igo-cs,8,18,0
igo-cs,8,19,0
igo-cs,8,20,0
igo-cs,8,21,0
igo-cs,8,22,0
igo-cs,8,23,0
igo-cs,8,24,0
igo-cs,8,25,0
igo-cs,8,26,0
igo-cs,8,27,0
igo-cs,8,28,0
igo-cs,8,29,0
igo-cs,8,30,0
igo-cs,8,31,0
igo-cs,8,32,0
igo-cs,8,33,0
igo-cs,8,34,0
igo-cs,8,35,0
igo-cs,8,36,0
igo-cs,8,37,0
igo-cs,8,38,0
igo-cs,8,39,0
igo-cs,8,40,0
igo-cs,8,41,0
igo-cs,8,42,0
igo-cs,8,43,0
igo-cs,8,44,0
igo-cs,8,45,0
igo-cs,8,46,0
igo-cs,8,47,0
igo-cs,8,48,0
igo-cs,8,49,0
igo-cs,8,50,0
igo-cs,8,51,0
igo-cs,8,52,0
igo-cs,8,53,0
igo-cs,8,54,0
igo-cs,8,55,0
igo-cs,8,56,0
igo-cs,8,57,0
igo-cs,8,58,0
igo-cs,8,59,0
igo-cs,8,60,0
igo-cs,8,61,0
igo-cs,8,62,0
igo-cs,8,63,0
igo-cs,8,64,0
igo-cs,8,65,0
igo-cs,8,66,0
igo-cs,8,67,0
igo-cs,8,68,0
igo-cs,8,69,0
igo-cs,8,70,0
igo-cs,8,71,0
igo-cs,8,72,0
igo-cs,8,73,0
igo-cs,8,74,0
igo-cs,8,75,0
igo-cs,8,76,0
igo-cs,8,77,0
igo-cs,8,78,0
igo-cs,8,79,0
igo-cs,8,80,0
igo-cs,8,81,0
igo-cs,8,82,0
igo-cs,8,83,0
igo-cs,8,84,0
igo-cs,8,85,0
igo-cs,8,86,0
igo-cs,8,87,0
igo-cs,8,88,0
igo-cs,8,89,0
igo-cs,8,90,0
igo-cs,8,91,0
igo-cs,8,92,0
igo-cs,8,93,0
igo-cs,8,94,0
igo-cs,8,95,0
igo-cs,8,96,0
igo-cs,8,97,0
igo-cs,8,98,0
igo-cs,8,99,0
igo-cs,8,100,0
igo-cs,8,101,0
igo-cs,8,102,0
igo-cs,8,103,0
igo-cs,8,104,0
igo-cs,8,105,0
igo-cs,8,106,0
igo-cs,8,107,0
igo-cs,8,108,0
igo-cs,8,109,0
igo-cs,8,110,0
igo-cs,8,111,0
igo-cs,8,112,0
igo-cs,8,113,0
igo-cs,8,114,0
igo-cs,8,115,0
igo-cs,8,116,0
igo-cs,8,117,0
igo-cs,8,118,0
igo-cs,8,119,0
igo-cs,8,120,0
igo-cs,8,121,0
igo-cs,8,122,0
igo-cs,8,123,0
igo-cs,8,124,0
igo-cs,8,125,0
igo-cs,8,126,0
igo-cs,8,127,0
igo-cs,8,128,0
igo-cs,8,129,0
igo-cs,8,130,0
igo-cs,8,131,0
igo-cs,8,132,0
igo-cs,8,133,0
igo-cs,8,134,0
igo-cs,8,135,0
igo-cs,8,136,0
igo-cs,8,137,0
igo-cs,8,138,0
igo-cs,8,139,0
igo-cs,8,140,0
igo-cs,8,141,0
igo-cs,8,142,0
igo-cs,8,143,0
igo-cs,8,144,0
igo-cs,8,145,0
igo-cs,8,146,0
igo-cs,8,147,0
igo-cs,8,148,0
igo-cs,8,149,0
igo-cs,8,150,0
igo-cs,8,151,0
igo-cs,8,152,0
igo-cs,8,153,0
igo-cs,8,154,0
igo-cs,8,155,0
igo-cs,8,156,0
igo-cs,8,157,0
igo-cs,8,158,0
igo-cs,8,159,0
igo-cs,8,160,0
igo-cs,8,161,0
igo-cs,8,162,0
igo-cs,8,163,0
igo-cs,8,164,0
igo-cs,8,165,0
igo-cs,8,166,0
igo-cs,8,167,0
igo-cs,8,168,0
igo-cs,8,169,0
igo-cs,8,170,0
igo-cs,8,171,0
igo-cs,8,172,0
igo-cs,8,173,0
igo-cs,8,174,0
igo-cs,8,175,0
igo-cs,8,176,0
igo-cs,8,177,0
igo-cs,8,178,0
igo-cs,8,179,0
igo-cs,8,180,0
igo-cs,8,181,0
igo-cs,8,182,0
igo-cs,8,183,0
igo-cs,8,184,0
igo-cs,8,185,0
igo-cs,8,186,0
igo-cs,8,187,0
igo-cs,8,188,0
igo-cs,8,189,0
igo-cs,8,190,0
igo-cs,8,191,0
igo-cs,8,192,0
igo-cs,8,193,0
igo-cs,8,194,0
igo-cs,8,195,0
igo-cs,8,196,0
igo-cs,8,197,0
igo-cs,8,198,0
igo-cs,8,199,0
igo-sacp,8,0,0
igo-sacp,8,1,0
igo-sacp,8,2,0
igo-sacp,8,3,0
igo-sacp,8,4,0
igo-sacp,8,5,0
igo-sacp,8,6,0
igo-sacp,8,7,0
igo-sacp,8,8,0
igo-sacp,8,9,0
igo-sacp,8,10,0
igo-sacp,8,11,0
igo-sacp,8,12,0
igo-sacp,8,13,0
igo-sacp,8,14,0
igo-sacp,8,15,0
igo-sacp,8,16,0
igo-sacp,8,17,0
igo-sacp,8,18,0
igo-sacp,8,19,0
igo-sacp,8,20,0
igo-sacp,8,21,0
igo-sacp,8,22,0
igo-sacp,8,23,0
igo-sacp,8,24,0
igo-sacp,8,25,0
igo-sacp,8,26,0
igo-sacp,8,27,0
igo-sacp,8,28,0
igo-sacp,8,29,0
igo-sacp,8,30,0
igo-sacp,8,31,0
igo-sacp,8,32,0
igo-sacp,8,33,0
igo-sacp,8,34,0
igo-sacp,8,35,0
igo-sacp,8,36,0
igo-sacp,8,37,0
igo-sacp,8,38,0
igo-sacp,8,39,0
igo-sacp,8,40,0
igo-sacp,8,41,0
igo-sacp,8,42,0
igo-sacp,8,43,0
igo-sacp,8,44,0
igo-sacp,8,45,0
igo-sacp,8,46,0
igo-sacp,8,47,0
igo-sacp,8,48,0
igo-sacp,8,49,0
igo-sacp,8,50,0
igo-sacp,8,51,0
igo-sacp,8,52,0
igo-sacp,8,53,0
igo-sacp,8,54,0
igo-sacp,8,55,0
igo-sacp,8,56,0
igo-sacp,8,57,0
igo-sacp,8,58,0
igo-sacp,8,59,0
igo-sacp,8,60,0
igo-sacp,8,61,0
igo-sacp,8,62,0
igo-sacp,8,63,0
igo-sacp,8,64,0
igo-sacp,8,65,0
igo-sacp,8,66,0
igo-sacp,8,67,0
igo-sacp,8,68,0
igo-sacp,8,69,0
igo-sacp,8,70,0
igo-sacp,8,71,0
igo-sacp,8,72,0
igo-sacp,8,73,0
igo-sacp,8,74,0
igo-sacp,8,75,0
igo-sacp,8,76,0
igo-sacp,8,77,0
igo-sacp,8,78,0
igo-sacp,8,79,0
igo-sacp,8,80,0
igo-sacp,8,81,0
igo-sacp,8,82,0
igo-sacp,8,83,0
igo-sacp,8,84,0
igo-sacp,8,85,0
igo-sacp,8,86,0
igo-sacp,8,87,0
igo-sacp,8,88,0
igo-sacp,8,89,0
igo-sacp,8,90,0
igo-sacp,8,91,0
igo-sacp,8,92,0
igo-sacp,8,93,0
igo-sacp,8,94,0
igo-sacp,8,95,0
igo-sacp,8,96,0
igo-sacp,8,97,0
igo-sacp,8,98,0
igo-sacp,8,99,0
igo-sacp,8,100,0
igo-sacp,8,101,0
igo-sacp,8,102,0
igo-sacp,8,103,0
igo-sacp,8,104,0
igo-sacp,8,105,0
igo-sacp,8,106,0
igo-sacp,8,107,0
igo-sacp,8,108,0
igo-sacp,8,109,0
igo-sacp,8,110,0
igo-sacp,8,111,0
igo-sacp,8,112,0
igo-sacp,8,113,0
igo-sacp,8,114,0
igo-sacp,8,115,0
igo-sacp,8,116,0
igo-sacp,8,117,0
igo-sacp,8,118,0
igo-sacp,8,119,0
igo-sacp,8,120,0
igo-sacp,8,121,0
igo-sacp,8,122,0
igo-sacp,8,123,0
igo-sacp,8,124,0
igo-sacp,8,125,0
igo-sacp,8,126,0
igo-sacp,8,127,0
igo-sacp,8,128,0
igo-sacp,8,129,0
igo-sacp,8,130,0
igo-sacp,8,131,0
igo-sacp,8,132,0
igo-sacp,8,133,0
igo-sacp,8,134,0
igo-sacp,8,135,0
igo-sacp,8,136,0
igo-sacp,8,137,0
igo-sacp,8,138,0
igo-sacp,8,139,0
